view,sight height(M),street-canyon width,window width(M),sill height(M),balcony,building height(L),building height(F),building height(R),window width(L),window width(F),window width(R),sill height(L),sill height(F),sill height(R),balcony(L),balcony(F),balcony(R),curtain(L),curtain(F),curtain(R),sex,age,edu,privacy
GBG,14.0,32.7,4.0,0.2,1,0.0,34.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,0,0,Female,21-30,University Education,low
GBG,14.0,32.7,4.0,0.2,1,0.0,34.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,0,0,Female,21-30,University Education,v-high
GBG,14.0,32.7,4.0,0.2,1,0.0,34.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,0,0,Female,21-30,University Education,medium
GBG,14.0,32.7,4.0,0.2,1,0.0,34.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,0,0,Male,21-30,University Education,high
GBG,14.0,32.7,4.0,0.2,1,0.0,34.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,0,0,Female,31-45,Secondary education,high
GBS,4.4,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,v-high
GBS,4.4,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,46-60,University Education,low
GBS,4.4,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,v-low
GBS,4.4,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,,,,
GBS,4.4,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,31-45,University Education,high
GBS,4.4,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,31-45,University Education,low
GBS,4.4,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,v-low
GBS,4.4,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,medium
GBS,4.4,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,31-45,University Education,low
GBS,4.4,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,31-45,University Education,high
GBS,4.4,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,low
GBS,4.4,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,21-30,University Education,low
GBS,4.4,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,21-30,University Education,low
GBS,4.4,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,31-45,University Education,medium
GBS,4.4,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,21-30,University Education,low
GBS,4.4,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,31-45,University Education,medium
GBS,4.4,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,31-45,University Education,medium
GBS,4.4,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,21-30,University Education,low
GBS,4.4,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,21-30,University Education,v-low
GBS,4.4,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,21-30,University Education,low
GBS,4.4,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,21-30,University Education,v-low
GBS,4.4,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,medium
GBS,4.4,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,21-30,University Education,v-low
GBS,4.4,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,21-30,University Education,low
GBS,4.4,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,21-30,University Education,v-low
GBS,4.4,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,21-30,University Education,low
GBS,4.4,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,21-30,University Education,medium
GBS,4.4,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,21-30,University Education,low
GBS,4.4,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,21-30,University Education,high
GBS,4.4,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,21-30,University Education,v-low
GBS,4.4,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,31-45,University Education,medium
GBS,4.4,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,medium
GBS,4.4,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,21-30,University Education,medium
GBS,4.4,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,21-30,University Education,v-low
GBS,4.4,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,21-30,University Education,v-low
GBS,4.4,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,31-45,University Education,medium
GBS,4.4,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,31-45,University Education,high
GBS,4.4,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,21-30,University Education,medium
GBS,4.4,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,21-30,University Education,low
GBS,4.4,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,21-30,University Education,high
GBS,4.4,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,21-30,University Education,low
GBS,14.0,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,31-45,University Education,medium
GBS,14.0,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,31-45,Secondary education,medium
GBS,14.0,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,medium
GBS,14.0,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,,,,
GBS,14.0,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,medium
GBS,14.0,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,medium
GBS,14.0,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,v-high
GBS,14.0,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,Secondary education,v-low
GBS,14.0,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,medium
GBS,14.0,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,31-45,University Education,medium
GBS,14.0,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,21-30,University Education,medium
GBS,14.0,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,low
GBS,14.0,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,medium
GBS,14.0,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,21-30,University Education,medium
GBS,14.0,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,v-low
GBS,14.0,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,v-low
GBS,14.0,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,medium
GBS,14.0,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,medium
GBS,14.0,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,Secondary education,v-low
GBS,14.0,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,medium
GBS,14.0,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,31-45,University Education,v-low
GBS,14.0,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,Secondary education,low
GBS,14.0,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,31-45,University Education,v-low
GBS,14.0,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,low
GBS,14.0,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,21-30,University Education,low
GBS,14.0,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,21-30,University Education,v-high
GBS,14.0,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,,low
GBS,14.0,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,Secondary education,v-low
GBS,14.0,13.5,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,31-45,Secondary education,medium
GBS,14.0,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,21-30,University Education,v-low
GBS,14.0,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,high
GBS,14.0,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,21-30,University Education,medium
GBS,14.0,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,21-30,University Education,high
GBS,14.0,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,21-30,University Education,v-high
GBS,14.0,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,31-45,University Education,low
GBS,14.0,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,21-30,University Education,high
GBS,14.0,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,21-30,University Education,v-low
GBS,14.0,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,46-60,University Education,v-low
GBS,14.0,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,21-30,University Education,v-low
GBS,14.0,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,low
GBS,14.0,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,46-60,University Education,medium
GBS,14.0,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,low
GBS,14.0,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,46-60,University Education,low
GBS,14.0,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,46-60,University Education,low
GBS,14.0,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,low
GBS,14.0,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,46-60,University Education,medium
GBS,14.0,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,over 60,University Education,high
GBS,14.0,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,medium
GBS,14.0,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,low
GBS,14.0,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,low
GBS,14.0,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,over 60,University Education,low
GBS,14.0,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,low
GBS,14.0,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,v-high
GBS,14.0,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,medium
GBS,14.0,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,v-low
GBS,14.0,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,46-60,University Education,v-low
GBS,14.0,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,46-60,University Education,low
GBS,14.0,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,medium
GBS,14.0,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,46-60,University Education,medium
GBS,14.0,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,v-low
GBS,14.0,32.7,1.8,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,v-low
GBS,4.4,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,v-low
GBS,4.4,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,21-30,University Education,medium
GBS,4.4,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,medium
GBS,4.4,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,21-30,University Education,low
GBS,4.4,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,21-30,University Education,v-low
GBS,4.4,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,21-30,University Education,medium
GBS,4.4,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,31-45,University Education,v-low
GBS,4.4,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,31-45,University Education,low
GBS,4.4,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,31-45,University Education,low
GBS,4.4,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,46-60,University Education,low
GBS,4.4,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,31-45,University Education,low
GBS,4.4,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,31-45,University Education,low
GBS,4.4,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,31-45,University Education,medium
GBS,4.4,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,31-45,University Education,v-low
GBS,4.4,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,low
GBS,4.4,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,low
GBS,4.4,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,v-low
GBS,4.4,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,low
GBS,4.4,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,21-30,University Education,v-low
GBS,4.4,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,21-30,University Education,v-low
GBS,4.4,32.7,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,31-45,University Education,medium
GBS,4.4,32.7,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,46-60,Secondary education,high
GBS,4.4,32.7,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,Secondary education,medium
GBS,4.4,32.7,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,Secondary education,v-low
GBS,4.4,32.7,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,Secondary education,low
GBS,4.4,32.7,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,low
GBS,4.4,32.7,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,,,,low
GBS,4.4,32.7,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,Secondary education,low
GBS,4.4,32.7,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,,31-45,University Education,medium
GBS,4.4,32.7,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,21-30,University Education,low
GBS,4.4,32.7,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,high
GBS,4.4,32.7,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,medium
GBS,4.4,32.7,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,21-30,University Education,low
GBS,4.4,32.7,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,21-30,University Education,medium
GBS,4.4,32.7,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,v-low
GBS,4.4,32.7,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,v-high
GBS,4.4,32.7,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,21-30,University Education,medium
GBS,4.4,32.7,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,21-30,University Education,high
GBS,4.4,32.7,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,31-45,University Education,medium
GBS,4.4,32.7,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,21-30,Secondary education,low
GBS,4.4,32.7,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,31-45,University Education,v-low
GBS,14.0,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,21-30,University Education,v-low
GBS,14.0,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,high
GBS,14.0,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,21-30,University Education,low
GBS,14.0,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,21-30,University Education,v-low
GBS,14.0,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,21-30,University Education,high
GBS,14.0,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Male,31-45,University Education,medium
GBS,14.0,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,21-30,University Education,high
GBS,14.0,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,21-30,University Education,v-low
GBS,14.0,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,46-60,University Education,v-low
GBS,14.0,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,21-30,University Education,v-low
GBS,14.0,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,low
GBS,14.0,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,46-60,University Education,low
GBS,14.0,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,v-low
GBS,14.0,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,46-60,University Education,v-low
GBS,14.0,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,46-60,University Education,v-low
GBS,14.0,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,v-low
GBS,14.0,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,46-60,University Education,high
GBS,14.0,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,over 60,University Education,medium
GBS,14.0,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,low
GBS,14.0,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,v-low
GBS,14.0,13.5,4.0,0.9,0,0.0,30.0,0,0.0,4.0,0.0,0.0,0.1,0.0,0,1,0,0,1,0,Female,31-45,University Education,v-low
